candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,cv_mean_accuracy,cv_std_accuracy,total_fit_seconds,completed_folds
stage3_129,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 72}",72,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 72}",stage3_local_cv,0.80375,0.006199798383818635,24.768,5
stage3_010,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",60,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",stage3_local_cv,0.80375,0.007245688373094729,25.942,5
stage3_889,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 128}",128,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 128}",stage3_local_cv,0.80375,0.004454632420301376,29.021,5
stage3_505,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",104,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",stage3_local_cv,0.80375,0.004558645632202624,33.484,5
stage3_078,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,0.803625,0.008947765084086654,26.971999999999998,5
stage3_469,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",100,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",stage3_local_cv,0.803625,0.005235097897842997,28.81,5
stage3_136,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 72}",72,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 72}",stage3_local_cv,0.8036249999999999,0.006952966992586682,25.252000000000002,5
stage3_460,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",100,8.0,scale,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",stage3_local_cv,0.8036249999999999,0.004096492402043476,28.131000000000004,5
stage3_538,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",108,12.0,scale,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",stage3_local_cv,0.8036249999999999,0.006103277807866843,34.065000000000005,5
stage3_220,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 80}",80,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 80}",stage3_local_cv,0.8035,0.006282415936564504,24.655,5
stage3_433,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 96}",96,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 96}",stage3_local_cv,0.8035,0.005542449819348863,28.314999999999998,5
stage3_609,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",100,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",stage3_local_cv,0.8034999999999999,0.00465362761724657,26.035000000000004,5
stage3_642,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 104}",104,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 104}",stage3_local_cv,0.8033750000000002,0.004551785364008267,28.526999999999997,5
stage3_058,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",64,4.0,0.01,"{""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 64}",stage3_local_cv,0.803375,0.0049149008128343665,21.868000000000002,5
stage3_262,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",84,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",stage3_local_cv,0.803375,0.006405563987659483,23.525,5
stage3_394,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 92}",92,12.0,scale,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 92}",stage3_local_cv,0.803375,0.008381527307120114,34.230000000000004,5
stage3_331,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",88,12.0,0.01,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",stage3_local_cv,0.80325,0.003292984968079889,24.349999999999998,5
stage3_710,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,0.80325,0.0037165171868296285,29.713,5
stage3_466,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",100,12.0,scale,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",stage3_local_cv,0.80325,0.006839682010152212,32.888,5
stage3_108,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 68}",68,6.0,0.02,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 68}",stage3_local_cv,0.803125,0.004472135954999593,23.099,5
stage3_890,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 128}",128,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 128}",stage3_local_cv,0.803125,0.0044370598373247305,33.498,5
stage3_269,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",84,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",stage3_local_cv,0.8030000000000002,0.006128825336065626,25.401,5
stage3_077,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,12.0,scale,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,0.8030000000000002,0.008699856320652651,27.831,5
stage3_304,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,0.8029999999999999,0.004513867521316956,23.062,5
stage3_037,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 60}",60,12.0,0.01,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 60}",stage3_local_cv,0.8029999999999999,0.007031180555212596,25.221,5
stage3_185,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 76}",76,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 76}",stage3_local_cv,0.8029999999999999,0.005175060386121107,27.895,5
stage3_643,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",104,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",stage3_local_cv,0.8029999999999999,0.005411215205478331,28.766,5
stage3_397,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 92}",92,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 92}",stage3_local_cv,0.8029999999999999,0.006816799102218007,30.462000000000003,5
stage3_255,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",84,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",stage3_local_cv,0.802875,0.004231577719952665,24.660999999999998,5
stage3_120,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",68,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",stage3_local_cv,0.802875,0.007044501401802685,27.865,5
stage3_453,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",100,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",stage3_local_cv,0.8028749999999999,0.004786047429769156,24.968999999999998,5
stage3_162,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 72}",72,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 72}",stage3_local_cv,0.80275,0.005667892024377336,29.970999999999997,5
stage3_463,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",100,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",stage3_local_cv,0.80275,0.0041003048667141734,32.846,5
stage3_535,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",108,8.0,0.005,"{""model__C"": 8.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",stage3_local_cv,0.80275,0.007731833547096049,32.981,5
stage3_616,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",100,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",stage3_local_cv,0.8026249999999999,0.004700398919240786,25.886,5
stage3_213,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 80}",80,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 80}",stage3_local_cv,0.8025,0.004454632420301398,20.406,5
stage3_547,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",108,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",stage3_local_cv,0.8025,0.007104136119191414,34.971000000000004,5
stage3_417,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 96}",96,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 96}",stage3_local_cv,0.8024999999999999,0.005419870847169702,26.213,5
stage3_289,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 84}",84,12.0,0.01,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 84}",stage3_local_cv,0.802375,0.004911720676097116,24.634999999999998,5
stage3_017,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",60,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",stage3_local_cv,0.802375,0.006759252917297899,24.831,5
stage3_297,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,0.802375,0.004058170770186991,25.283,5
stage3_562,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0.802375,0.004355312847546108,28.203000000000003,5
stage3_204,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",76,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",stage3_local_cv,0.802375,0.006975403214151867,34.093999999999994,5
stage3_430,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 96}",96,12.0,scale,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 96}",stage3_local_cv,0.8022500000000001,0.00550000000000001,28.721,5
stage3_650,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",104,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",stage3_local_cv,0.8022500000000001,0.004465142774872939,28.755,5
stage3_608,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 100}",100,2.0,0.01,"{""model__C"": 2.0, ""model__gamma"": 0.01, ""pca__n_components"": 100}",stage3_local_cv,0.8022499999999999,0.004962358310319776,26.126,5
stage3_024,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",60,6.0,0.02,"{""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",stage3_local_cv,0.802125,0.007822243923580992,23.968,5
stage3_763,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",116,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",stage3_local_cv,0.802125,0.005950315117705961,29.07,5
stage3_508,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",104,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",stage3_local_cv,0.802125,0.006294839156007098,30.433999999999997,5
stage3_848,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",124,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",stage3_local_cv,0.802125,0.004500000000000011,33.233000000000004,5
stage3_073,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",64,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 64}",stage3_local_cv,0.8019999999999999,0.006535958231200694,21.596999999999998,5
stage3_227,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 80}",80,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 80}",stage3_local_cv,0.8019999999999999,0.006038936164590568,22.531,5
stage3_203,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 76}",76,12.0,scale,"{""model__C"": 12.0, ""model__gamma"": ""scale"", ""pca__n_components"": 76}",stage3_local_cv,0.8019999999999999,0.005855019214315167,28.572,5
stage3_368,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",88,16.0,0.01,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",stage3_local_cv,0.8019999999999999,0.003779054114457726,29.756999999999998,5
stage3_424,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 96}",96,8.0,scale,"{""model__C"": 8.0, ""model__gamma"": ""scale"", ""pca__n_components"": 96}",stage3_local_cv,0.8019999999999999,0.0020691181696558788,31.035999999999998,5
stage3_511,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",104,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",stage3_local_cv,0.8019999999999999,0.005774404731225553,34.173,5
stage3_143,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 72}",72,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 72}",stage3_local_cv,0.8018750000000001,0.0064590053413819196,23.837,5
stage3_398,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 92}",92,12.0,0.01,"{""model__C"": 12.0, ""model__gamma"": 0.01, ""pca__n_components"": 92}",stage3_local_cv,0.8018750000000001,0.002436698586202252,31.689999999999998,5
stage3_711,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0.80175,0.004058170770186991,24.036,5
stage3_031,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",60,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 60}",stage3_local_cv,0.80175,0.006499999999999998,25.468,5
stage3_489,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",104,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",stage3_local_cv,0.80175,0.00461654632815483,30.163,5
stage3_580,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0.80175,0.007648529270389199,32.79,5
stage3_847,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 124}",124,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 124}",stage3_local_cv,0.80175,0.002994787137677741,33.61,5
stage3_764,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",116,6.0,0.005,"{""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",stage3_local_cv,0.80175,0.00495920860621933,34.224,5
stage3_745,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 116}",116,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 116}",stage3_local_cv,0.8016250000000001,0.004962358310319792,29.262999999999998,5
stage3_490,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",104,6.0,scale,"{""model__C"": 6.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",stage3_local_cv,0.8016249999999999,0.0024238399287081817,29.861000000000004,5
stage3_475,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",100,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",stage3_local_cv,0.8016249999999999,0.006668489334174546,34.153999999999996,5
stage3_115,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 68}",68,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 68}",stage3_local_cv,0.8015000000000001,0.004866980583482966,21.732,5
stage3_561,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0.8015000000000001,0.004687083314813177,26.947999999999997,5
stage3_311,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,0.8015000000000001,0.004866980583482911,27.439999999999998,5
stage3_677,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",108,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",stage3_local_cv,0.8015000000000001,0.004636809247747851,29.312,5
stage3_684,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",108,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",stage3_local_cv,0.8015000000000001,0.004914900812834366,29.576,5
stage3_787,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 120}",120,2.0,0.02,"{""model__C"": 2.0, ""model__gamma"": 0.02, ""pca__n_components"": 120}",stage3_local_cv,0.8015000000000001,0.0037624792358231054,31.358000000000004,5
stage3_381,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 92}",92,4.0,0.02,"{""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 92}",stage3_local_cv,0.801375,0.0035663356544217667,26.581000000000003,5
stage3_718,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0.801375,0.004355312847546074,26.666,5
stage3_512,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 104}",104,16.0,0.01,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 104}",stage3_local_cv,0.801375,0.004077376607575015,28.352,5
stage3_199,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 76}",76,8.0,0.02,"{""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 76}",stage3_local_cv,0.801375,0.006154266812545572,28.828999999999997,5
stage3_752,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 116}",116,3.0,0.02,"{""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 116}",stage3_local_cv,0.801375,0.004209364560120694,28.964999999999996,5
stage3_330,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,12.0,0.005,"{""model__C"": 12.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,0.801375,0.004426482802406428,33.167,5
stage3_472,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",100,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",stage3_local_cv,0.8012499999999999,0.006970921746799337,28.061,5
